OBJECTID,GEOID20,pct9yEd,pctHSGrad,pctWhtClr,medFamInc,incomeDisp,medHomVal,medGrsRnt,medMthMor,pctHomOwn,pctUnemp,pctPoverty,pct1Parent,pctNoVhcl,pctNoPhone,pctNoPlumb,pctCrowded
178,5.3008E+11,0,88.56999969,9.779999733,56094,,,,1921,73.85959625,6.653989792,0,23.75,0,0,0,2.631580114
179,5.3008E+11,0,92.97000122,52.54000092,145399,,555600,,2685,80.4178009,0,0,0,0,0,0,0
180,5.3008E+11,3.450000048,96.55000305,57.47000122,61719,4.464809895,470400,,1447,90.44120026,1.339290023,17.50839996,0,0,0,0,4.166669846
181,5.3008E+11,0,100,40.56999969,,4.299789906,550800,,1650,88.16790009,10.16950035,14.28569984,0,0,0,0,0
182,5.3008E+11,0,100,37.77999878,54205,,283200,1071,1196,65.31790161,0,0,100,6.358379841,0,0,0
183,5.3008E+11,3.970000029,83.44000244,34.31000137,47872,3.827470064,393300,1571,1947,64.39170074,5.990779877,35.08060074,22.61899948,0,0,0,0
184,5.3008E+11,18.43000031,80.51000214,19.28000069,71761,,348300,1365,1686,36.09759903,0,0,42.97299957,0,0,0,0
185,5.3008E+11,0,100,45.27999878,55369,,236200,736,1125,47.54899979,0,0,,0,0,0,0
186,5.3008E+11,11.73999977,78.01999664,32.90999985,68203,3.352410078,293800,,1593,86.92579651,23.7451992,0,0,0,0,0,7.773849964
187,5.3008E+11,0,100,80.20999908,91250,,764900,,1727,92.98249817,21.31150055,0,,0,0,0,0
188,5.3008E+11,0,83.38999939,16.5,46818,4.055119991,236000,930,2295,54.65119934,0,0,13.54170036,13.1782999,0,0,4.457359791
189,5.3008E+11,31.14999962,54.5,23.29000092,52066,0.683197021,387500,,2159,76.22149658,8.176099777,0,23.20680046,0,0,0,9.771989822
190,5.3008E+11,3.170000076,78.22000122,34.00999832,51750,,388500,735,1778,40.89550018,0,0,9.04761982,0,0,0,10.14929962
191,5.3008E+11,8.710000038,86.55999756,33.11000061,51350,3.784189939,292900,,1373,72.43740082,10.60000038,13.58699989,21.42860031,2.505690098,0,0,0
192,5.3008E+11,17.54999924,81.16999817,19.95999908,59028,5.959720135,644400,,1681,56.96590042,13.01889992,11.22809982,78.30690002,0,0,0,0
193,5.3008E+11,0,100,45.40999985,,,335600,747,1258,76.39900208,4.622869968,0,0,0,0,0,0
194,5.3008E+11,0,90.16000366,62.84000015,,,768400,,2902,100,10.61639977,0,0,0,0,0,0
195,5.3008E+11,16.29999924,81.5,48.79000092,67857,3.33220005,406800,867,1820,77.34380341,7.707910061,10.18519974,0,0,0,0,17.5781002
196,5.3008E+11,16.06999969,61.27000046,26,77602,,457200,,2020,66.2963028,0,8.371040344,30.2866993,0,0,0,1.851850033
197,5.3008E+11,0,89.05999756,41.63000107,54583,5.775239944,414700,1385,,75.80249786,12.57040024,0,11.87339973,0,0,0,4.938270092
198,5.3008E+11,10.39000034,78.5,33.40999985,116277,,360400,,2211,73.00090027,9.209159851,0,6.402440071,0,4.985889912,0,0
199,5.3008E+11,26.75,65.95999908,14.73999977,43250,2.915189981,184400,847,1540,39.14659882,3.345720053,0,7.692309856,3.525049925,2.226350069,0.742115021,5.194809914
200,5.3008E+11,8.420000076,90.09999847,39.20999908,66250,3.696310043,411300,950,1862,91.19049835,0.590551019,0,16.90819931,0.476190001,0,0,0
201,5.3008E+11,1,91.65000153,49.79999924,67292,5.968470097,283600,1117,1693,63.73630142,0.793650985,1.290320039,22.91670036,13.4066,1.978019953,0,3.516479969
202,5.3008E+11,0,96.44999695,55.24000168,74113,,324400,1145,1784,53.53979874,0,0,40.88240051,1.991150022,0,0,7.743360043
203,5.3008E+11,2.779999971,97.22000122,70.13999939,121579,3.999030113,581200,1705,2265,94.29820251,1.926779985,0,16.17650032,3.070179939,0,0,0
204,5.3008E+11,5.489999771,93.01000214,29.68000031,121458,5.298319817,532600,,2472,98.59719849,4.907979965,2.011490107,37.60929871,0.801603019,0,0,4.408820152
205,5.3008E+11,0,97.23000336,39.56999969,94219,4.04554987,340900,1607,1817,91.81140137,0,9.923660278,21.9178009,2.481389999,0,0,0
206,5.3008E+11,0,93.44999695,52.09999847,81761,2.839390039,468400,1545,2042,81.71209717,2.979150057,0,12.36670017,1.037610054,0,0,0.518806994
207,5.3008E+11,2.49000001,90.04000092,26.61000061,42750,3.268470049,304100,1177,1418,49.54679871,12.66320038,4.967599869,35.97290039,2.870090008,1.359519958,0,0
208,5.3008E+11,4.869999886,91.08000183,28.04999924,37905,3.415590048,261000,1165,,6.933330059,2.800659895,31.95120049,30.59440041,12.17780018,4.444439888,1.066669941,1.066669941
209,5.3008E+11,0.569999993,84.95999908,16.87000084,54602,,,1250,1704,33.59249878,1.553169966,9.649120331,34.43709946,1.555209994,0,0,4.976669788
210,5.3008E+11,6.579999924,84.06999969,50.72000122,75750,4.935410023,340900,1271,1431,71.83969879,5.335159779,0,0,2.672149897,0,0,9.352519989
211,5.3008E+11,11.02999973,85.51999664,26.77000046,47917,4.121739864,343600,627,1198,64.62400055,4.609930038,0,0,13.09189987,0,2.785520077,0
212,5.3008E+11,6.590000153,87.11000061,62.5,78875,,386800,873,,29.53739929,3.529409885,0,0,0,0,0,0
213,5.3008E+11,3.420000076,91.91000366,23.84000015,77676,2.055730104,286500,1354,1372,51.64640045,2.494329929,0,81.13210297,0,0,0,4.85269022
214,5.3008E+11,19.95000076,80.05000305,22.37000084,34135,,,744,,0,0,0,95.35520172,20.15500069,0,0,6.201550007
215,5.3008E+11,0,93.62999725,38.40999985,,3.673609972,219400,769,,41.52050018,1.796409965,0,100,10.52630043,0,0,0
216,5.3008E+11,0,78.63999939,26.82999992,64086,,265500,907,1158,51.67959976,0,0,37.69839859,0,0,0,0
217,5.3008E+11,0,95.30999756,34.38999939,44648,3.48593998,195600,511,1343,45.45449829,2.896080017,0,37.45320129,10.52630043,0,0,0
218,5.3008E+11,26.77000046,62.77000046,17.61000061,55734,2.803050041,234700,1333,1386,36.08119965,0,1.052629948,33.26399994,22.3416996,0,0,5.495820045
219,5.3008E+11,45.43999863,25.03000069,6.880000114,29396,2.33156991,189900,863,952,38.80270004,4.222970009,0,43.62929916,6.651879787,1.552109957,1.552109957,14.63409996
220,5.3008E+11,5.329999924,94.66999817,30.04999924,,,267600,908,1199,50.54940033,0,0,,0,0,0,0
221,5.3008E+11,26.38999939,66.22000122,21.52000046,74107,,238100,,1640,73.26730347,0,0,78.21779633,0,0,0,9.240920067
222,5.3008E+11,3.24000001,93.86000061,23.67000008,63438,,355100,2117,1746,70.45040131,5.456570148,2.33100009,19.16010094,0,0,0,4.324319839
223,5.3008E+11,38.09999847,55.61999893,15.96000004,66979,,279800,619,1724,54.08560181,4.370029926,0,38.53210068,5.058370113,0,0,11.54349995
224,5.3008E+11,2.720000029,55.68999863,7.28000021,47273,3.857959986,,1132,,69.44439697,0,0,0,29.36510086,0,0,9.523810387
225,5.3008E+11,5.239999771,89.33999634,24.59000015,101154,2.733370066,319000,1531,1417,91.63760376,5.847259998,2.216069937,0,1.567939997,0,0,2.961669922
226,5.3008E+11,10.07999992,87.58000183,41.43999863,88317,,409600,1036,1691,77.4367981,0,11.69589996,6.235569954,0,0,1.444039941,15.70400047
227,5.3008E+11,13.81000042,75.72000122,37.13999939,106397,,394400,,1656,63.36629868,4.282660007,0,0,0,0,0,14.52149963
228,5.3008E+11,3.150000095,88.44000244,49.75999832,72688,3.85593009,365000,1354,1676,75.04620361,4.380660057,0,11.1111002,12.38449955,2.957489967,0,3.142329931
229,5.3008E+11,3.75999999,92.94000244,19.75,95208,1.639899969,311800,1063,1415,78.30460358,0,0,42.3728981,2.586210012,0,0,0
230,5.3008E+11,3.670000076,89.83999634,39.79999924,116058,3.218879938,357800,,1478,76.35929871,1.243780017,0.980391979,4.303800106,16.54850006,0,0,0.709219992
231,5.3008E+11,0,92.73000336,41.68000031,42788,,197900,1067,1743,62.95029831,3.667949915,24.52230072,6.428569794,1.200690031,0,0,0
232,5.3008E+11,0,100,57.86000061,87806,4.558650017,290800,1101,1340,72.75060272,4.297520161,5.306119919,0,0,0,0,0
233,5.3008E+11,10.89999962,80.87999725,53.41999817,57935,2.995729923,323100,1327,1795,68.09120178,0,3.904560089,29.84410095,0,0,0,0
234,5.3008E+11,0.939999998,97.43000031,39.34999847,76302,3.426520109,358300,1145,1690,52.58620071,10.85270023,0,8.780489922,24.56900024,10.3448,0,14.22410011
235,5.3009E+11,5.909999847,82.98000336,44.02999878,,,160100,950,1169,71.54149628,7.288630009,11.41549969,0,0,0,0,0
236,5.3009E+11,1.830000043,93.37000275,26.71999931,29507,5.007329941,183500,693,1297,56.68709946,7.494410038,0,82.20140076,10.42940044,0,0,4.662580013
237,5.3009E+11,10.68000031,78.65000153,29.27000046,46029,0.653926015,163400,820,1223,51.53369904,5.529950142,0,74.85209656,7.975460052,0,0,10.42940044
238,5.3009E+11,4.440000057,78.12000275,18.01000023,72566,2.870569944,192700,1286,985,74.76920319,7.672629833,3.196350098,20.52980042,1.846150041,0,3.692310095,0
239,5.3009E+11,0,98.02999878,36.63000107,44625,3.452490091,234600,939,1384,91.86990356,6.126480103,8.252429962,23.85320091,1.138210058,1.626019955,1.138210058,0.650406003
240,5.3009E+11,2.039999962,94.56999969,48.18999863,148125,2.780620098,501500,,2075,96.78900146,9.803919792,2.906980038,,0,0,0,0
241,5.3009E+11,0.360000014,91.80000305,37.63999939,63750,4.497749805,346500,1263,1745,85.85019684,6.957550049,9.461660385,65.6977005,1.189059973,2.61593008,0,6.064209938
242,5.3009E+11,2.559999943,97.44000244,33.77999878,71563,2.582890034,336100,1338,1550,69.76740265,7.843140125,0,34.75939941,1.902750015,0,0,1.902750015
243,5.3009E+11,0,91.05999756,32.18000031,64844,,244300,1689,1818,73.10919952,1.518030047,0,85.94249725,7.002799988,0,7.002799988,14.56579971
244,5.3009E+11,1.220000029,86.59999847,25.87000084,48598,3.692970037,261800,867,1183,71.82080078,13.93229961,0,84.84850311,2.456650019,0,0,0
245,5.3009E+11,2.119999886,87.61000061,23.55999947,40100,3.270169973,194400,800,1397,64.25119781,9.905659676,3.349280119,67.16419983,11.1111002,0,0,2.657000065
246,5.3009E+11,0,95.55000305,34.52999878,63438,3.28786993,227100,1230,1294,56.56840134,8.895130157,1.437369943,24.44440079,5.630030155,0,0,2.680969954
247,5.3009E+11,0,95.84999847,42.22000122,55938,3.185349941,232700,1157,1309,71.1155014,15.09430027,2.97871995,63.29109955,5.378489971,0,0,1.79282999
248,5.3009E+11,1.419999957,86.30000305,14.48999977,30500,4.359039783,260600,925,1542,33.50690079,0,0,78.0821991,32.29169846,1.909719944,0,0
249,5.3009E+11,14.32999992,83.63999939,38.27000046,37778,3.60187006,195600,573,1538,58.22510147,2.185790062,0,40.58580017,12.55410004,0,0,3.679650068
250,5.3009E+11,1.149999976,95.26999664,38.22000122,67218,2.792789936,261700,1684,1276,59.79639816,3.921570063,0,23.92639923,6.106870174,0,0,0
251,5.3009E+11,4.980000019,83.87999725,35.86999893,38148,4.564350128,231100,762,1108,31.5298996,9.151789665,4.651159763,58.13949966,25.55970001,3.171639919,0,3.731339931
252,5.3009E+11,11.40999985,84.16999817,17.04999924,44722,2.905220032,210400,1045,1154,41.41410065,0.574712992,0,0,13.63640022,3.367000103,0,1.515149951
253,5.3009E+11,0,97.05999756,32.43999863,46875,,262000,1069,1529,48.88890076,5.082210064,0,4.891300201,12.29629993,0,0,0
254,5.3009E+11,2.119999886,91.52999878,54.25999832,41892,5.049860001,291700,,1652,33.75799942,0,0,75.98040009,10.50959969,0,0,0
255,5.3009E+11,1.460000038,96.02999878,52.36000061,69554,4.102069855,389900,1410,1785,53.41070175,0,6.129030228,18.2609005,24.67340088,18.7227993,0,4.06385994
256,5.3009E+11,4.210000038,92.61000061,27.84000015,59000,2.708050013,245300,902,1570,54.67169952,2.734380007,2.44498992,26.53059959,0.883837998,6.439390182,0,1.136360049
257,5.3009E+11,3.00999999,88.66000366,37.88999939,58350,1.358119965,327200,925,1826,52.75590134,6.959149837,6.122449875,3.151259899,2.519690037,0,3.307090044,5.669290066
258,5.3009E+11,1.789999962,95.95999908,32.20000076,49318,3.196399927,260400,632,1442,67.84230042,0,0,0,3.319499969,0,1.659749985,0
259,5.3009E+11,5.590000153,94.41000366,43.63000107,81250,,407500,,1262,93.44259644,21.02910042,9.893989563,3.900710106,0,8.899299622,0,0
260,5.3009E+11,0,94.01000214,23.61000061,45063,2.047940016,228600,850,1375,80.89330292,5.013189793,0,12.17389965,17.36969948,0,0,0
261,5.3009E+11,1.74000001,84.47000122,24.57999992,50272,2.944439888,243400,846,1609,79.05760193,4.787230015,1.5,50,4.362999916,1.570680022,0,0
262,5.3009E+11,0,96.48999786,76.66999817,64643,,342300,,1480,98.31079865,5.176469803,0,0,5.405409813,0,0,0
263,5.3009E+11,0,90.58000183,31.35000038,75667,3.506560087,337000,849,1939,86.89569855,10.21570015,0,37.59999847,0,0,0,3.307889938
264,5.3009E+11,0,97.58999634,47.16999817,69728,4.759319782,340200,,2190,94.2390976,4.121479988,0,9.702969551,0,0,7.391300201,4.02173996
265,5.3009E+11,1.350000024,86.76999664,34.36999893,78250,2.551049948,342000,936,1784,80.43479919,8.913040161,2.309469938,46.53469849,0.988142014,0,0,0
266,5.3009E+11,6.940000057,86.80999756,40.91999817,64688,4.04554987,289200,567,1868,71.28910065,5.148509979,2.266289949,43.34980011,2.929689884,0.195311993,0,2.148439884
267,5.3009E+11,0,94.01000214,59.34999847,63026,2.796880007,319400,,1250,98.3164978,8.174389839,3.047090054,5.035970211,0,0,0,0
268,5.3009E+11,3.470000029,93.97000122,27.52000046,56761,6.194409847,317600,997,1368,76.19049835,7.857140064,9.696969986,32.45029831,0,0,1.50375998,2.756890059
269,5.3009E+11,0,98.56999969,38.20999908,45479,3.14090991,317800,1138,1290,91.51290131,9.609609604,3.003000021,5.072460175,0,0,0,1.660519958
270,5.3009E+11,1.679999948,98.31999969,39.04000092,57206,4.636919975,284700,1121,1798,55.04029846,0,4.87804985,30.80170059,3.024189949,0,0,0
271,5.3009E+11,0,92.01000214,56.93000031,80087,,379500,,2061,95.84660339,10.45750046,0,,0,0,0,0
272,5.3009E+11,1.840000033,95.02999878,64.13999939,79495,2.617300034,378400,1054,1903,84.8707962,1.863350034,0,50.52629852,4.674049854,0,0,0
273,5.3009E+11,0,99.91000366,35.08000183,62284,3.363460064,301100,,1946,92.38410187,5.911330223,3.893440008,41.07139969,2.649009943,0,0,0
274,5.3009E+11,1.50999999,95.91999817,43.72999954,54483,3.610919952,201600,1331,1381,85.67710114,2.447550058,0,10.16950035,1.302080035,0,0,4.427080154
275,5.3009E+11,0,88.26999664,27.47999954,72083,4.710529804,344300,1655,1782,83.6013031,2.962960005,3.422049999,81.69930267,0,5.144690037,0,0
276,5.3009E+11,0,97.91000366,29.47999954,65526,4.521790028,323500,1154,1750,77.25409698,2.020200014,8.633090019,0,1.844259977,1.22950995,0,0
277,5.3009E+11,0,91.05999756,16.88999939,96563,,350500,966,1584,89.30819702,1.686120033,0,33.80950165,0,0,0,0
278,5.3009E+11,3.75,89.44000244,29,68306,,390700,1215,1771,69.45110321,0,0,67.07319641,0,0,0,0
279,5.3009E+11,5.710000038,91.27999878,46.95999908,115114,4.787489891,424100,,1775,86.31580353,4.464290142,4.347829819,10.58199978,0,0,0,0
280,5.3009E+11,0,100,41.93999863,54643,4.003590107,268300,1296,1679,85.23680115,9.276729584,0,0,3.760449886,1.532029986,0,1.810580015
281,5.3009E+11,0,99.40000153,48.31999969,86029,2.746269941,340600,1525,1393,84.85639954,5.696199894,0,21.10090065,0,0,1.697129965,0
282,5.3009E+11,0,94.16000366,31.37000084,38000,2.659260035,216500,948,1676,60.59999847,0,0,0,9.600000381,0,0,0
283,5.3009E+11,0,94.01000214,51.93999863,58657,4.017380238,256500,,1618,79.53800201,0,0,0,4.620460033,0,0,0
284,5.3009E+11,0,99.66000366,48.11000061,70284,,405200,1479,1615,71.58080292,0,0,37.5,2.131439924,2.131439924,0,0
285,5.3009E+11,2.25999999,96.48999786,21.40999985,54625,3.382940054,245100,939,1197,54.33649826,4.36590004,3.211009979,72.37049866,5.747129917,0,0,6.478579998
286,5.3009E+11,0,100,65.77999878,68962,,549100,,1907,100,16.15600014,0,50,4.654650211,1.951949954,0,0
287,5.3009E+11,2.900000095,95.44999695,19.54000092,39890,4.164959908,234400,1030,1674,48.54719925,3.305789948,17.1215992,52.80369949,10.7748003,0,0,3.995160103
288,5.3009E+11,6.010000229,88.09999847,8.199999809,31117,4.984660149,229000,878,1509,29.69919968,14.47959995,4.020100117,86.66670227,44.73680115,8.646619797,0,9.58646965
289,5.3009E+11,0,96.87000275,60.31000137,29018,3.888489962,210800,1004,1269,56.69419861,2.466789961,0,66.51380157,13.38840008,4.46281004,2.14876008,2.314049959
290,5.3009E+11,0,95.02999878,33.33000183,48955,4.632949829,289800,,1600,91.52819824,0,0,0,0,0,0,0
291,5.3009E+11,4.090000153,90.83000183,36.5,43220,,603800,,2017,94.53119659,6.164380074,0,0,3.645829916,0,0,3.645829916
292,5.3009E+11,0,93.23000336,34.25,104432,,655700,,2750,100,9.690719604,5.280529976,0,0,0,0,0
293,5.3009E+11,0,100,55.63000107,58472,,226500,1339,1827,85.10099792,5.471119881,0,49.57979965,0,0,0,0
294,5.3009E+11,7.659999847,92.19000244,60.16999817,64620,6.109250069,637800,,2582,72.39260101,0,3.461539984,88.46150208,0,0,0,0
295,5.3009E+11,3.769999981,87.43000031,28.78000069,85000,5.026380062,263300,,1434,89.93509674,13.14099979,0.49019599,0,4.870130062,0,1.948050022,5.194809914
296,5.3009E+11,7.269999981,80.5,44.16999817,39183,4.28358984,261800,441,1420,78.21779633,14.28569984,6.56566,67.25659943,3.960400105,1.650159955,0.990099013,9.240920067
297,5.3009E+11,3.210000038,90.37000275,31.29999924,42011,2.918770075,224000,853,1196,64.30110168,1.99387002,0,4.471539974,2.795700073,6.021510124,0,1.290320039
298,5.30099E+11,0.680000007,93.55999756,34.09000015,44063,4.553880215,87600,475,750,72.80449677,11.64659977,2.127660036,63.68159866,3.682719946,1.699720025,2.266289949,1.416429996
299,5.30099E+11,1.720000029,81.02999878,56.88000107,53333,3.283410072,128100,567,,68.90239716,22.33009911,0,28.4314003,5.487800121,0,0,6.707320213
300,5.3011E+11,0,100,33.74000168,79375,3.704380035,399500,852,2160,77.48149872,5.915810108,0,5.810400009,7.259260178,8,0,0
301,5.3011E+11,0.670000017,93.98000336,25.79999924,69375,,316000,1192,1795,95.21530151,1.221639991,2.87770009,10.96350002,0,0,0,5.263160229
302,5.3011E+11,4.110000134,88.41999817,47.63999939,108500,4.454889774,439100,1164,2438,77.31479645,2.645499945,3.003000021,4.102560043,9.259260178,0,0,4.166669846
303,5.3011E+11,0,98,24.68000031,59057,6.145619869,297200,,1875,93.75,16.30430031,1.973680019,0,1.041669965,4.166669846,0,6.25
304,5.3011E+11,4.510000229,89.95999908,29.96999931,84565,,520800,,2190,97.1697998,12.20100021,0,1.526720047,0,0,0,15.72329998
305,5.3011E+11,6.400000095,93.59999847,39.93999863,91500,4.679279804,467800,,2118,95.05809784,0,7.089550018,0,11.33720016,0,0,0
306,5.3011E+11,1.220000029,88.48000336,35.97999954,88676,3.233690023,367900,2583,1788,87.11340332,4.914929867,7.598780155,3.296700001,2.577320099,0,2.577320099,4.896910191
307,5.3011E+11,0,95.86000061,21.43000031,134236,4.681159973,533100,632,2203,89.17459869,1.845020056,5.105629921,0,5.548039913,0,0,25.57509995
308,5.3011E+11,0,93.62000275,40.54000092,89688,5.623740196,444200,,2248,81.14409637,3.177570105,11.1111002,0,0,0,0,2.966099977
309,5.3011E+11,1.690000057,87.29000092,27.87999916,77083,3.27293992,469300,1778,1871,72.28140259,11.88589954,0,37.6711998,0,0,0,1.066100001
310,5.3011E+11,1.049999952,95.44999695,36.36000061,103922,,419200,2604,1965,88.82209778,0.916031003,0,24.04490089,0,0.721153975,0,4.326920033
311,5.3011E+11,1.309999943,95.66999817,36.70000076,87750,3.123569965,452300,2074,2149,83.98690033,3.425559998,4.627769947,2.313169956,0.49019599,0,0,9.15032959
312,5.3011E+11,0.49000001,89.30000305,35.47000122,103750,4.605169773,456600,1804,1763,78.88089752,1.542780042,2.169199944,16.6364994,0,0,0,9.025270462
313,5.3011E+11,3.059999943,92.73000336,42.22000122,108640,2.813410044,483500,1455,1869,79.79650116,0.81716001,0,2.546299934,1.453490019,0,0,0.58139497
314,5.3011E+11,0,100,29.07999992,99250,,537500,,1958,88.13559723,14.46700001,1.683500051,0,5.084750175,0,0,0
315,5.3011E+11,0,99.09999847,44.77999878,101250,,398900,2528,2054,88,4.800000191,3.767119884,32.45610046,6.518519878,0,0,0
316,5.3011E+11,0.800000012,98.06999969,41.31000137,130250,,553000,1941,2520,93.10340118,1.843320012,1.315790057,0,2.528739929,1.839079976,0,0
317,5.3011E+11,0,96.66999817,49.09999847,115688,,544000,,2611,100,0,2.808990002,11.53849983,7.42358017,0,0,0
318,5.3011E+11,0,98.87999725,43.88000107,116396,4.540629864,417100,2345,1941,72.20259857,9.475810051,0.865051985,2.392339945,0,0,0,0
319,5.3011E+11,2.25999999,96.19999695,50.06999969,113250,,682300,,3142,93.43939972,4.039000034,3.597120047,0,19.88069916,0,0,0
320,5.3011E+11,0,96.93000031,34.25999832,78377,4.578499794,419600,1736,1945,74.86440277,0,3.571429968,25,13.01990032,0,0,2.169980049
321,5.3011E+11,0,99.16000366,53.93999863,98860,,537800,,1956,94.38089752,1.841619968,1.918159962,10.88020039,0,0,0,0
322,5.3011E+11,0,90.65000153,22.67000008,62139,,355200,1238,2349,60.4457016,0,0,0,0,0,0,11.42059994
323,5.3011E+11,0,95.83000183,45.09999847,95898,,459900,,2479,82.86660004,7.398570061,0,12.98700047,0,0,0,7.084020138
324,5.3011E+11,0,98.04000092,36.75,91786,1.83257997,577100,1700,2203,88.21430206,4.868549824,5.555560112,0,0,0,0,0
325,5.3011E+11,0,95.5,38.95000076,111875,4.402229786,578000,1422,2384,76.59570313,2.015110016,0,29.53370094,1.309329987,1.63665998,0,1.800330043
326,5.3011E+11,1.340000033,96.19999695,28.10000038,87500,3.812489986,288000,1140,1482,88.97730255,2.653249979,0,7.398839951,3.068180084,0,0,6.136360168
327,5.3011E+11,1.330000043,94.77999878,55.47999954,85931,3.079109907,315200,1132,1870,35.2826004,3.236609936,0,17.5,1.754390001,0,0,0
328,5.3011E+11,0,93.54000092,32.93999863,92321,4.828310013,351900,2750,1803,86.51959991,0,0,4.021940231,10.04899979,0,0,0
329,5.3011E+11,0.819999993,98.34999847,25.17000008,92692,,360600,1378,1635,43.16040039,0,0,56.66669846,0,0,0,0
330,5.3011E+11,0,95.80000305,49.15000153,101250,,528800,,2238,97.36840057,6.645569801,0,0,4.824560165,0,0,0
331,5.3011E+11,0,99.15000153,54.24000168,122131,,528500,1188,2366,89.76740265,8.160779953,0,0,1.860470057,0,0,4.651159763
332,5.3011E+11,0,95.41999817,55.88999939,110625,5.155220032,641100,,2442,91.45729828,22.16670036,0,16.95910072,0,0,0,1.507539988
333,5.3011E+11,0.419999987,98.58999634,54.79000092,100625,2.505110025,437600,,2286,98.36869812,2.795030117,1.046030045,2.857140064,0,0,0,0.978793025
334,5.3011E+11,3.650000095,96.34999847,42.65000153,125313,,604500,,2533,93.59609985,5.027929783,3.553299904,21.875,0,0,0,9.359609604
335,5.3011E+11,2.039999962,93.33000183,50.68000031,90649,2.280610085,320000,1739,1849,38.25600052,2,2.19178009,38.63639832,13.2208004,0.703234971,0,12.51760006
336,5.3011E+11,2.029999971,90.23999786,27.43000031,63920,3.929409981,350000,1434,1343,78.89910126,7.421879768,0,58.97439957,3.058099985,0,0,0
